,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
2425,19444088,2022-11-17 14:28:59.843347+00:00,,t,24,73187000114961593,648518346501992810,73187000114982680,648518346494038560,[ 33029 106459   2940],[ 33063 106449   2940]
2427,19444141,2022-11-17 14:28:59.843347+00:00,,t,66,73187000114934561,648518346501992810,73187000114941716,648518346499385438,[ 33309 105597   2923],[ 33339 105587   2924]
2428,20472719,2022-11-17 14:28:59.843347+00:00,,t,25,72764856436293085,648518346491888552,72764856436293176,648518346481857725,[ 22093 106777   3047],[ 22109 106813   3047]
2429,16220463,2022-11-17 14:28:59.843347+00:00,,t,13,72553612899104725,648518346473080420,72553612899114068,648518346514448583,[ 15605 103957   3295],[ 15577 103981   3295]
2430,16220466,2022-11-17 14:28:59.843347+00:00,,t,53,72553612899104725,648518346473080420,72553612899128682,648518346507233352,[ 15605 103953   3295],[ 15579 103977   3297]
2432,16220571,2022-11-17 14:28:59.843347+00:00,,t,92,72553612899118840,648518346473080420,72553612899123619,648518346476657526,[ 15775 103695   3297],[ 15783 103657   3297]
2433,16220721,2022-11-17 14:28:59.843347+00:00,,t,25,72553612899008387,648518346501581144,72553612899027445,648518346481856445,[ 16055 104389   3257],[ 16031 104369   3257]
2434,16220738,2022-11-17 14:28:59.843347+00:00,,t,20,72553612899016116,648518346501581144,72553612899034564,648518346494933426,[ 16077 104379   3258],[ 16067 104369   3261]
2435,23008776,2022-11-17 14:28:59.843347+00:00,,t,38,72624050362637199,648518346491888552,72624050362651562,648518346507233352,[ 16601 104781   3239],[ 16625 104799   3239]
2436,16220760,2022-11-17 14:28:59.843347+00:00,,t,17,72553681618458295,648518346501581144,72553612898986864,648518346481856445,[ 16151 104475   3240],[ 16153 104435   3240]
2437,16220734,2022-11-17 14:28:59.843347+00:00,,t,19,72553612899016116,648518346501581144,72553612899027439,648518346514448583,[ 16083 104367   3258],[ 16061 104339   3258]
2439,39600246,2022-11-17 14:28:59.843347+00:00,,t,25,72835225180422992,648518346491888552,72835225180420544,648518346481857725,[ 24275 107111   2988],[ 24239 107107   2989]
2441,32518231,2022-11-17 14:28:59.843347+00:00,,t,30,72483450178983684,648518346514448583,72483450178998191,648518346476657526,[ 12677 109961   2985],[ 12697 109961   2987]
2450,20472706,2022-11-17 14:28:59.843347+00:00,,t,30,72764856436309534,648518346491888552,72764856436322471,648518346476657526,[ 22061 106807   3058],[ 22063 106849   3059]
2451,20472663,2022-11-17 14:28:59.843347+00:00,,t,33,72764856436304893,648518346491888552,72764856436304894,648518346481857725,[ 21981 106667   3053],[ 21969 106641   3053]
2452,23688210,2022-11-17 14:28:59.843347+00:00,,t,31,72835156460928968,648518346479847574,72835156460916976,648518346477034696,[ 23773 105361   3008],[ 23749 105385   3008]
2456,16551739,2022-11-17 14:28:59.843347+00:00,,t,26,72623775350492362,648518346521506809,72623775350492364,648518346487912272,[17567 97281  2979],[17595 97257  2979]
2457,16551769,2022-11-17 14:28:59.843347+00:00,,t,39,72623775350542515,648518346521506809,72623775350537879,648518346508752447,[17613 97245  2992],[17641 97251  2991]
2458,16551860,2022-11-17 14:28:59.843347+00:00,,t,36,72623775350510524,648518346465091957,72623775350523231,648518346508752447,[17769 97155  2981],[17787 97137  2982]
2459,16551837,2022-11-17 14:28:59.843347+00:00,,t,17,72623775350518221,648518346499593822,72623775350528152,648518346508752447,[17803 97175  2986],[17765 97159  2987]
2464,19641016,2022-11-17 14:28:59.843347+00:00,,t,30,73116768809670441,648518346473084516,73116768809649782,648518346497858151,[ 32659 109101   2896],[ 32659 109073   2895]
2467,19640726,2022-11-17 14:28:59.843347+00:00,,t,28,73116768809708165,648518346499385438,73116768809702924,648518346498554608,[ 32283 109237   2915],[ 32291 109267   2915]
2471,32535846,2022-11-17 14:28:59.843347+00:00,,t,66,72483244155061707,648518346501581144,72483244155030207,648518346476657526,[ 14081 102821   3321],[ 14103 102797   3321]
2472,32535847,2022-11-17 14:28:59.843347+00:00,,t,37,72483244154991617,648518346501581144,72483244154979974,648518346481857725,[ 14131 102965   3302],[ 14101 102987   3302]
2473,32535813,2022-11-17 14:28:59.843347+00:00,,t,42,72483244155158681,648518346501581144,72483244155008789,648518346507233352,[ 14017 102829   3314],[ 14041 102813   3313]
2474,32535809,2022-11-17 14:28:59.843347+00:00,,t,14,72483244154948967,648518346491888552,72483244154941913,648518346481857725,[ 14057 103013   3286],[ 14029 102985   3287]
2475,32535817,2022-11-17 14:28:59.843347+00:00,,t,38,72483244154948967,648518346491888552,72483244154953869,648518346507233352,[ 14061 103003   3288],[ 14049 102975   3288]
2476,32535857,2022-11-17 14:28:59.843347+00:00,,t,13,72483244154973299,648518346491888552,72483244154982238,648518346481857725,[ 14119 103061   3297],[ 14117 103039   3299]
2477,32535886,2022-11-17 14:28:59.843347+00:00,,t,71,72483244155025326,648518346501581144,72483244155030207,648518346476657526,[ 14231 102791   3319],[ 14203 102765   3320]
2479,23008754,2022-11-17 14:28:59.843347+00:00,,t,23,72624050362644526,648518346491888552,72624050362661272,648518346480666625,[ 16571 104771   3242],[ 16585 104787   3244]
2484,16891631,2022-11-17 14:28:59.843347+00:00,,t,24,73398931182340396,648518346489805273,73398999901827996,648518346502655814,[ 40691 131065   3230],[ 40657 131085   3231]
2485,16891355,2022-11-17 14:28:59.843347+00:00,,t,15,73398999902060634,648518346489805273,73398999902081501,648518346494998706,[ 40105 131199   3322],[ 40071 131209   3322]
2486,19759085,2022-11-17 14:28:59.843347+00:00,,t,16,73257368724941508,648518346489566297,73257368724956564,648518346488054046,[ 34869 106331   2685],[ 34831 106321   2687]
2488,23766747,2022-11-17 14:28:59.843347+00:00,,t,13,73399068554328971,648518346477105680,73399068554343432,648518346494998706,[ 39369 133933   3156],[ 39387 133901   3157]
2489,16910681,2022-11-17 14:28:59.843347+00:00,,t,50,73047155912662522,648518346487914452,73047155912652493,648518346492357759,[ 30089 131215   2774],[ 30099 131183   2775]
2490,16910624,2022-11-17 14:28:59.843347+00:00,,t,32,73047155912624933,648518346487914452,73047155912640652,648518346492357759,[ 29977 131245   2768],[ 29957 131225   2769]
2496,16910761,2022-11-17 14:28:59.843347+00:00,,t,19,73047155912494790,648518346489007453,73047155912516432,648518346492002415,[ 30351 131233   2717],[ 30331 131263   2718]
2497,19813379,2022-11-17 14:28:59.843347+00:00,,t,19,72905731229510184,648518346501581144,72905731229492064,648518346481857725,[ 26577 111063   2782],[ 26607 111079   2783]
2498,19813355,2022-11-17 14:28:59.843347+00:00,,t,16,72905731229416000,648518346473080420,72905731229433563,648518346507233352,[ 26611 110977   2757],[ 26577 110975   2758]
2499,19813356,2022-11-17 14:28:59.843347+00:00,,t,19,72905731229416065,648518346473080420,72905731229386382,648518346481857725,[ 26609 111009   2755],[ 26577 111013   2755]
2500,19813381,2022-11-17 14:28:59.843347+00:00,,t,16,72976099973588574,648518346491888552,72905731229399848,648518346480125925,[ 26639 111143   2744],[ 26609 111131   2744]
2505,17016571,2022-11-17 14:28:59.843347+00:00,,t,17,72413149886086114,648518346499593822,72413149886090835,648518346477981653,[ 10321 112229   2550],[ 10315 112241   2551]
2507,17016575,2022-11-17 14:28:59.843347+00:00,,t,27,72413149886044042,648518346494217863,72413149886058700,648518346477981653,[ 10287 112359   2530],[ 10321 112335   2531]
2508,17016590,2022-11-17 14:28:59.843347+00:00,,t,38,72413149886202519,648518346488659278,72413149886095567,648518346477981653,[ 10349 112329   2557],[ 10347 112361   2556]
2509,17016614,2022-11-17 14:28:59.843347+00:00,,t,26,72413149886027330,648518346479847574,72413149886025192,648518346481856445,[ 10409 111777   2520],[ 10387 111803   2520]
2521,17108174,2022-11-17 14:28:59.843347+00:00,,t,29,72413149953062641,648518346472653065,72413149953047905,648518346489569900,[ 11613 112359   2622],[ 11665 112339   2622]
2524,23821061,2022-11-17 14:28:59.843347+00:00,,t,16,72905456485713248,648518346472653065,72905456485730480,648518346486653999,[ 25677 102623   2993],[ 25707 102581   2993]
2525,17156086,2022-11-17 14:28:59.843347+00:00,,t,17,73399068621118049,648518346490119432,73399068621120017,648518346495993163,[ 39181 134633   3211],[ 39151 134649   3211]
2531,17158133,2022-11-17 14:28:59.843347+00:00,,t,41,73187068834442736,648518346487038617,73187068834442761,648518346514007065,[ 33773 108101   2934],[ 33819 108091   2934]
2532,17158123,2022-11-17 14:28:59.843347+00:00,,t,20,73187068834440128,648518346487038617,73187068834468799,648518346514428359,[ 33759 108077   2935],[ 33793 108063   2936]
2533,17158125,2022-11-17 14:28:59.843347+00:00,,t,35,73187068834445467,648518346487038617,73187068834432857,648518346497858151,[ 33767 108077   2933],[ 33799 108049   2934]
2535,17158430,2022-11-17 14:28:59.843347+00:00,,t,12,73187068834425865,648518346498554608,73187068834416328,648518346494038560,[ 34465 107965   2921],[ 34495 107955   2922]
2536,17158452,2022-11-17 14:28:59.843347+00:00,,t,14,73187068834354675,648518346500187903,73187068834369353,648518346497858151,[ 34543 107499   2900],[ 34565 107531   2901]
2542,17175908,2022-11-17 14:28:59.843347+00:00,,t,53,73046331211732570,648518346494169591,73046331211714754,648518346531374106,[ 30289 107381   2591],[ 30263 107401   2592]
2546,17224872,2022-11-17 14:28:59.843347+00:00,,t,38,72694006387618214,648518346488659278,72694006387599663,648518346488815453,[18933 92509  2562],[18917 92543  2564]
2549,17297529,2022-11-17 14:28:59.843347+00:00,,t,29,72975825095806744,648518346531401754,72975825095799620,648518346486653999,[ 26977 103625   2800],[ 26961 103659   2800]
2555,23933167,2022-11-17 14:28:59.843347+00:00,,t,18,73469299926741468,648518346492527801,73469299926735309,648518346495993163,[ 41487 130681   3324],[ 41465 130655   3324]
2558,23933364,2022-11-17 14:28:59.843347+00:00,,t,25,73469299926941699,648518346492527801,73469299926765696,648518346495993163,[ 41677 130731   3328],[ 41725 130733   3329]
2559,23933456,2022-11-17 14:28:59.843347+00:00,,t,17,73469299926723245,648518346473084516,73469299926738977,648518346495993163,[ 41953 130935   3320],[ 41911 130939   3321]
2560,23933461,2022-11-17 14:28:59.843347+00:00,,t,21,73469299926723245,648518346473084516,73469299926742096,648518346477811470,[ 41963 130933   3322],[ 41927 130959   3323]
2561,23970756,2022-11-17 14:28:59.843347+00:00,,t,25,72553406673635358,648518346521506809,72553406673630755,648518346508752447,[14539 97983  3180],[14521 98009  3180]
2562,23970770,2022-11-17 14:28:59.843347+00:00,,t,46,72553406673659609,648518346521506809,72553406673647124,648518346508752447,[14543 97989  3184],[14537 98027  3184]
2563,28249077,2022-11-17 14:28:59.843347+00:00,,t,38,72905456418742031,648518346502916595,72905456418715268,648518346486653999,[ 26027 103033   2919],[ 26067 103051   2919]
2564,28249080,2022-11-17 14:28:59.843347+00:00,,t,33,72905456418742031,648518346502916595,72905456418715198,648518346484687181,[ 26037 103013   2917],[ 26071 103011   2917]
2565,28249125,2022-11-17 14:28:59.843347+00:00,,t,31,72905456418671417,648518346531401754,72905456418713151,648518346486653999,[ 26121 103005   2898],[ 26155 102987   2900]
2567,28249242,2022-11-17 14:28:59.843347+00:00,,t,19,72905456418694546,648518346521506809,72905456418687594,648518346500641203,[ 26429 102669   2902],[ 26465 102663   2903]
2569,24029071,2022-11-17 14:28:59.843347+00:00,,t,13,72905525205085080,648518346494933170,72905525205103124,648518346501288024,[ 25015 105553   2963],[ 24973 105547   2965]
2570,24029086,2022-11-17 14:28:59.843347+00:00,,t,27,72905525205085080,648518346494933170,72905525205074021,648518346501288024,[ 25027 105513   2963],[ 25003 105499   2963]
2573,23933474,2022-11-17 14:28:59.843347+00:00,,t,15,73469299926730539,648518346473084516,73469299926742096,648518346477811470,[ 42005 130935   3325],[ 41963 130955   3325]
2574,24045450,2022-11-17 14:28:59.843347+00:00,,t,26,73116700157155787,648518346487038617,73116631437681227,648518346497858151,[ 31011 106513   2980],[ 31013 106483   2981]
2575,24069980,2022-11-17 14:28:59.843347+00:00,,t,27,72623775350583037,648518346518741215,72623775350596384,648518346487912272,[17133 98083  3014],[17165 98077  3013]
2578,24069994,2022-11-17 14:28:59.843347+00:00,,t,34,72623775350546125,648518346488659278,72623775350524149,648518346500681907,[17181 98285  2996],[17191 98269  2994]
2579,24069997,2022-11-17 14:28:59.843347+00:00,,t,38,72623775350590958,648518346521506809,72623775350616683,648518346514361543,[17225 98007  3019],[17197 98005  3020]
2580,24069998,2022-11-17 14:28:59.843347+00:00,,t,22,72623775350528732,648518346488659278,72623775350524149,648518346500681907,[17177 98249  2988],[17201 98255  2990]
2581,24083094,2022-11-17 14:28:59.843347+00:00,,t,14,73398999767845961,648518346473084516,73398999767817501,648518346502655814,[ 40591 132039   3073],[ 40563 132061   3074]
2582,24083057,2022-11-17 14:28:59.843347+00:00,,t,30,73398999767598150,648518346473084516,73398999767605491,648518346518565462,[ 40477 131719   2982],[ 40493 131749   2983]
2583,24083155,2022-11-17 14:28:59.843347+00:00,,t,70,73398999767769032,648518346489805273,73398999767786153,648518346488045079,[ 40705 131675   3056],[ 40703 131637   3057]
2584,24083003,2022-11-17 14:28:59.843347+00:00,,t,33,73398999767622123,648518346477105680,73398999767642304,648518346493225392,[ 40411 132081   2997],[ 40389 132057   2998]
2586,15753988,2022-11-17 14:28:59.843347+00:00,,t,14,72975687790934019,648518346501544291,72975687790931697,648518346490596093,[ 28005 100219   3005],[ 27981 100201   3006]
2588,20262964,2022-11-17 14:28:59.843347+00:00,,t,42,72553681618458747,648518346501581144,72553681618454030,648518346494933170,[ 15981 104579   3243],[ 15953 104557   3243]
2589,20262976,2022-11-17 14:28:59.843347+00:00,,t,20,72553681618495417,648518346501581144,72553681618502894,648518346514448583,[ 16027 104535   3257],[ 15991 104551   3258]
2594,20339915,2022-11-17 14:28:59.843347+00:00,,t,22,72694419039718700,648518346472653065,72694419039701663,648518346496335735,[ 18657 105195   3107],[ 18631 105165   3107]
2595,20339941,2022-11-17 14:28:59.843347+00:00,,t,95,72694419039711285,648518346472653065,72694419039711338,648518346499722309,[ 18757 105337   3106],[ 18755 105379   3108]
2596,20339957,2022-11-17 14:28:59.843347+00:00,,t,24,72694419039711285,648518346472653065,72694419039713662,648518346489569900,[ 18781 105333   3107],[ 18779 105349   3110]
2599,16181245,2022-11-17 14:28:59.843347+00:00,,t,30,72342712489412072,648518346501545571,72342712489412096,648518346481857725,[  9739 110119   2622],[  9709 110141   2623]
2601,20431267,2022-11-17 14:28:59.843347+00:00,,t,24,73328562371154341,648518346489805273,73328562371141916,648518346495993163,[ 37315 130223   3136],[ 37341 130253   3136]
2602,20431241,2022-11-17 14:28:59.843347+00:00,,t,49,73328562371099734,648518346489805273,73328562371144452,648518346492913070,[ 37297 130075   3136],[ 37289 130065   3138]
2603,20431173,2022-11-17 14:28:59.843347+00:00,,t,23,73328562371182262,648518346491956107,73328562371159179,648518346492913070,[ 37145 130181   3152],[ 37161 130151   3151]
2605,20431352,2022-11-17 14:28:59.843347+00:00,,t,18,73328562371261828,648518346473084516,73328562371245547,648518346477811470,[ 37449 130331   3185],[ 37481 130351   3185]
2606,20431295,2022-11-17 14:28:59.843347+00:00,,t,15,73328562371119361,648518346489805273,73328562371116950,648518346495993163,[ 37389 130175   3125],[ 37405 130205   3126]
2607,20431427,2022-11-17 14:28:59.843347+00:00,,t,25,73328562371066425,648518346473084516,73328562371091823,648518346495993163,[ 37717 130219   3111],[ 37683 130215   3110]
2608,20431357,2022-11-17 14:28:59.843347+00:00,,t,58,73328562371247718,648518346473084516,73328562371247733,648518346492913070,[ 37449 130303   3185],[ 37491 130307   3185]
2614,20451317,2022-11-17 14:28:59.843347+00:00,,t,13,72413150020328258,648518346502916595,72413150020343751,648518346500641203,[ 11261 111411   2815],[ 11281 111455   2817]
2616,20451402,2022-11-17 14:28:59.843347+00:00,,t,31,72413150020250844,648518346502916595,72413150020275678,648518346500641203,[ 11541 110997   2783],[ 11521 111023   2781]
2617,20451414,2022-11-17 14:28:59.843347+00:00,,t,39,72413150020250844,648518346502916595,72413150020253395,648518346484687181,[ 11577 110999   2783],[ 11579 111021   2782]
2618,20451417,2022-11-17 14:28:59.843347+00:00,,t,16,72413150020290442,648518346531401754,72413150020283429,648518346500681907,[ 11535 111511   2795],[ 11585 111507   2796]
2620,20472736,2022-11-17 14:28:59.843347+00:00,,t,25,72764856436259093,648518346514448583,72764856436232456,648518346494933426,[ 22151 107045   3025],[ 22155 107045   3023]
2623,20472855,2022-11-17 14:28:59.843347+00:00,,t,30,72764856436256462,648518346473080420,72764856436253881,648518346476657526,[ 22411 106813   3034],[ 22417 106841   3033]
2624,20472776,2022-11-17 14:28:59.843347+00:00,,t,21,72764856436266372,648518346473080420,72764856436258983,648518346481857725,[ 22233 106755   3035],[ 22221 106795   3036]
2625,20472849,2022-11-17 14:28:59.843347+00:00,,t,18,72764856436256462,648518346473080420,72764856436281177,648518346481857725,[ 22415 106823   3036],[ 22409 106859   3036]
2626,23933478,2022-11-17 14:28:59.843347+00:00,,t,19,73469299926727845,648518346473084516,73469299926741942,648518346495993163,[ 42009 130901   3326],[ 41969 130893   3327]
2628,24062125,2022-11-17 14:28:59.843347+00:00,,t,23,72905456418779495,648518346472653065,72905456418771426,648518346477981653,[ 24937 103843   2939],[ 24919 103829   2938]
2631,24070108,2022-11-17 14:28:59.843347+00:00,,t,37,72623844069987229,648518346472653065,72623775350553296,648518346477981653,[17399 98309  3000],[17373 98287  3001]
2632,24070010,2022-11-17 14:28:59.843347+00:00,,t,40,72623775350511073,648518346488659278,72623775350521421,648518346477981653,[17197 98137  2986],[17237 98127  2986]
2636,24069846,2022-11-17 14:28:59.843347+00:00,,t,27,72623775350553309,648518346521506809,72623775350558493,648518346487912272,[16841 98235  3002],[16873 98241  3002]
2638,24082864,2022-11-17 14:28:59.843347+00:00,,t,20,73398999767656282,648518346486977761,73398999767673692,648518346488045079,[ 40157 131273   3001],[ 40205 131293   3001]
2642,24082978,2022-11-17 14:28:59.843347+00:00,,t,52,73398999767615000,648518346473084516,73398999767619710,648518346475974370,[ 40379 131699   2984],[ 40361 131721   2985]
