,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
588,36721416,2022-11-17 14:28:59.843347+00:00,,t,28,72905731162387232,648518346480125925,72905731162374866,648518346498412564,[ 25557 112263   2647],[ 25595 112257   2648]
598,21704312,2022-11-17 14:28:59.843347+00:00,,t,16,72976031187163289,648518346480125925,72976031187183074,648518346482497172,[ 27305 109115   2686],[ 27275 109109   2688]
601,30198883,2022-11-17 14:28:59.843347+00:00,,t,20,72835293765721411,648518346480125925,72835293765733472,648518346493041582,[ 24447 110299   2727],[ 24467 110323   2728]
602,30198748,2022-11-17 14:28:59.843347+00:00,,t,19,72835293765770078,648518346480125925,72835293765777817,648518346515421767,[ 24331 110399   2751],[ 24327 110431   2751]
606,36920897,2022-11-17 14:28:59.843347+00:00,,t,20,72342712422066180,648518346480125925,72342712422172063,648518346507233352,[  9315 110501   2449],[  9285 110485   2450]
608,36064192,2022-11-17 14:28:59.843347+00:00,,t,14,72413149886114850,648518346480125925,72413149886124178,648518346490365448,[ 10557 110775   2563],[ 10555 110745   2562]
611,41117018,2022-11-17 14:28:59.843347+00:00,,t,24,72342712288031268,648518346480125925,72342712288038707,648518346478715988,[ 10031 109829   2219],[ 10065 109821   2220]
613,36721374,2022-11-17 14:28:59.843347+00:00,,t,17,72905731162389554,648518346480125925,72905731162357305,648518346480963584,[ 25539 112205   2646],[ 25551 112205   2644]
616,36064239,2022-11-17 14:28:59.843347+00:00,,t,18,72413149886097447,648518346480125925,72413149886120580,648518346480843521,[ 10627 111419   2554],[ 10647 111447   2556]
624,36064186,2022-11-17 14:28:59.843347+00:00,,t,44,72413149886099985,648518346480125925,72413149886105200,648518346480843521,[ 10545 111415   2554],[ 10539 111425   2556]
625,36064147,2022-11-17 14:28:59.843347+00:00,,t,60,72413149886097418,648518346480125925,72413149886097472,648518346479956886,[ 10507 111395   2554],[ 10485 111433   2555]
626,36064245,2022-11-17 14:28:59.843347+00:00,,t,49,72413149886090272,648518346480125925,72413149886076160,648518346479956886,[ 10647 111387   2543],[ 10681 111385   2544]
627,36721384,2022-11-17 14:28:59.843347+00:00,,t,36,72905731162387294,648518346480125925,72905731162382411,648518346493041582,[ 25547 112309   2653],[ 25563 112331   2653]
640,42731085,2022-11-17 14:28:59.843347+00:00,,t,44,72342712422429942,648518346480125925,72342712422429983,648518346492381379,[  9011 109733   2550],[  8985 109761   2550]
641,42731167,2022-11-17 14:28:59.843347+00:00,,t,17,72342712422344090,648518346480125925,72342712422360693,648518346502617767,[  9089 109819   2524],[  9061 109831   2524]
659,29553759,2022-11-17 14:28:59.843347+00:00,,t,12,72905731229353569,648518346480125925,72976099973523743,648518346490365448,[ 26623 111319   2716],[ 26649 111329   2716]
663,40344138,2022-11-17 14:28:59.843347+00:00,,t,57,72413149953059825,648518346508752447,72413149953064765,648518346517437482,[ 10591 111661   2623],[ 10573 111701   2623]
664,41116851,2022-11-17 14:28:59.843347+00:00,,t,21,72342712288050935,648518346480125925,72342712288031193,648518346498412564,[  9801 109789   2222],[  9771 109785   2221]
665,14462000,2022-11-17 14:28:59.843347+00:00,,t,26,72694006454410667,648518346488815453,72694006454294172,648518346517437482,[20355 93013  2587],[20389 93007  2587]
667,43351697,2022-11-17 14:28:59.843347+00:00,,t,26,72342781275900180,648518346481857725,72342781275921808,648518346517437482,[  9005 111061   2717],[  9017 111053   2720]
672,41116946,2022-11-17 14:28:59.843347+00:00,,t,23,72342712288000326,648518346480125925,72342712288000287,648518346478715988,[  9935 109799   2204],[  9917 109771   2204]
675,10381688,2022-11-17 14:28:59.843347+00:00,,t,38,73116768876592299,648518346494038560,73116768876578147,648518346491215992,[ 31879 108915   2963],[ 31913 108907   2964]
676,10381764,2022-11-17 14:28:59.843347+00:00,,t,29,73116768876627292,648518346514428359,73116768876612111,648518346491215992,[ 32103 108605   2970],[ 32083 108625   2970]
678,41116880,2022-11-17 14:28:59.843347+00:00,,t,25,72342712288050935,648518346480125925,72342712288041000,648518346478125293,[  9805 109769   2223],[  9807 109741   2222]
681,42127815,2022-11-17 14:28:59.843347+00:00,,t,36,72342781074730536,648518346480125925,72342781074737852,648518346490738941,[  9459 110829   2402],[  9481 110811   2402]
687,34317189,2022-11-17 14:28:59.843347+00:00,,t,20,72835225180571927,648518346517527332,72835225180571974,648518346502508711,[ 23395 107259   3052],[ 23365 107279   3053]
694,28907251,2022-11-17 14:28:59.843347+00:00,,t,27,73046468852054273,648518346524144133,73046468852042418,648518346502508711,[ 29717 111165   3025],[ 29725 111207   3026]
695,28907274,2022-11-17 14:28:59.843347+00:00,,t,22,73046468851989127,648518346524144133,73046468851984290,648518346502508711,[ 29807 111187   2999],[ 29789 111159   2999]
696,28907282,2022-11-17 14:28:59.843347+00:00,,t,32,73046468852005994,648518346524144133,73046468852008493,648518346502508711,[ 29819 111283   3002],[ 29801 111307   3003]
697,28907297,2022-11-17 14:28:59.843347+00:00,,t,21,73046468852005994,648518346524144133,73046468852034829,648518346502508711,[ 29833 111245   3009],[ 29823 111257   3012]
698,28907319,2022-11-17 14:28:59.843347+00:00,,t,12,73046468851981801,648518346531363354,73046468851981843,648518346502508711,[ 29881 111147   2994],[ 29861 111151   2995]
699,43351657,2022-11-17 14:28:59.843347+00:00,,t,13,72342781275902490,648518346481857725,72342781275914460,648518346509763459,[  8931 110971   2716],[  8955 110937   2717]
703,17180176,2022-11-17 14:28:59.843347+00:00,,t,35,72976649595307403,648518346488912397,72976718314821700,648518346509763459,[ 28291 128997   2555],[ 28281 129039   2555]
705,43854408,2022-11-17 14:28:59.843347+00:00,,t,45,73046468851741362,648518346531363354,73046468851856382,648518346502508711,[ 30205 111937   2956],[ 30223 111909   2957]
706,23008779,2022-11-17 14:28:59.843347+00:00,,t,16,72624050362649507,648518346480125925,72624050362668341,648518346507233352,[ 16647 105079   3240],[ 16639 105073   3243]
710,29790115,2022-11-17 14:28:59.843347+00:00,,t,15,72553612899236324,648518346514448583,72553612899195743,648518346509763459,[ 15191 102767   3328],[ 15207 102751   3327]
711,34629886,2022-11-17 14:28:59.843347+00:00,,t,25,73116699889072124,648518346488912397,73116699889058116,648518346509763459,[ 32253 107565   2563],[ 32261 107601   2564]
716,584676,2022-11-17 14:28:59.843347+00:00,,t,16,72835362418166701,648518346490237960,72835362418174413,648518346509763459,[ 24315 111045   2663],[ 24295 111033   2664]
717,584698,2022-11-17 14:28:59.843347+00:00,,t,13,72835362418138596,648518346490237960,72835362418148912,648518346509763459,[ 24289 111305   2651],[ 24319 111293   2652]
720,4962644,2022-11-17 14:28:59.843347+00:00,,t,44,72342712288209442,648518346481857725,72342712288202252,648518346517437482,[  9127 110041   2289],[  9093 110061   2289]
726,33378607,2022-11-17 14:28:59.843347+00:00,,t,26,72342780940558763,648518346481759933,72342780940574553,648518346517437482,[  9539 110731   2174],[  9571 110741   2175]
727,19751966,2022-11-17 14:28:59.843347+00:00,,t,12,72483518898469863,648518346472297010,72483518898459416,648518346517437482,[ 12657 111249   2968],[ 12629 111243   2967]
728,18850191,2022-11-17 14:28:59.843347+00:00,,t,24,73469368646094038,648518346502655814,73469368646084228,648518346483323812,[ 41979 131991   3261],[ 41979 131965   3261]
729,18850096,2022-11-17 14:28:59.843347+00:00,,t,76,73469368646027582,648518346499960531,73469368646036959,648518346483323812,[ 41775 132045   3240],[ 41805 132063   3241]
730,32535746,2022-11-17 14:28:59.843347+00:00,,t,16,72483244154960980,648518346480125925,72483244154968189,648518346486457257,[ 13817 102869   3292],[ 13837 102893   3292]
736,4391923,2022-11-17 14:28:59.843347+00:00,,t,28,72342781276063635,648518346480125925,72342781276078634,648518346494034720,[ 10019 110635   2780],[ 10047 110623   2781]
737,4391924,2022-11-17 14:28:59.843347+00:00,,t,38,72342781276096265,648518346480125925,72342781276089058,648518346494034720,[ 10019 110781   2789],[ 10051 110801   2789]
739,20680435,2022-11-17 14:28:59.843347+00:00,,t,59,73680749890693977,648518346494998706,73680749890707673,648518346483323812,[ 47627 141177   3509],[ 47611 141203   3511]
740,26374648,2022-11-17 14:28:59.843347+00:00,,t,40,73751256141108620,648518346494998706,73751256141111352,648518346483323812,[ 50245 144695   3707],[ 50269 144691   3708]
743,42293779,2022-11-17 14:28:59.843347+00:00,,t,22,73046606089364642,648518346488912397,73046606022711168,648518346490181384,[ 28743 115777   2570],[ 28753 115821   2569]
745,4391800,2022-11-17 14:28:59.843347+00:00,,t,28,72342781276068200,648518346480125925,72342781276083415,648518346493196828,[  9903 110719   2784],[  9891 110695   2784]
748,42294084,2022-11-17 14:28:59.843347+00:00,,t,18,73046606022802460,648518346499840723,73046606022851348,648518346515315271,[ 29539 116083   2569],[ 29511 116079   2568]
762,37583337,2022-11-17 14:28:59.843347+00:00,,t,17,72694006454503743,648518346488815453,72694006454488663,648518346517437482,[20269 93227  2612],[20277 93265  2614]
763,30494934,2022-11-17 14:28:59.843347+00:00,,t,16,72413150020370418,648518346472297010,72413150020331658,648518346517437482,[ 10851 111449   2807],[ 10819 111449   2807]
764,40344139,2022-11-17 14:28:59.843347+00:00,,t,14,72413149952811003,648518346481759933,72413149952808131,648518346517437482,[ 10563 112005   2573],[ 10569 111977   2573]
765,44688060,2022-11-17 14:28:59.843347+00:00,,t,13,72483175502242203,648518346508752447,72483175502355357,648518346517437482,[ 12769 101519   3341],[ 12755 101541   3341]
766,19752018,2022-11-17 14:28:59.843347+00:00,,t,23,72483518898487525,648518346472297010,72483518898497339,648518346517437482,[ 12691 111255   2977],[ 12671 111265   2979]
767,33378596,2022-11-17 14:28:59.843347+00:00,,t,31,72342780940539880,648518346481759933,72342780940602964,648518346517437482,[  9571 110637   2175],[  9567 110651   2177]
768,2278078,2022-11-17 14:28:59.843347+00:00,,t,13,72905593790606900,648518346480125925,72905593790611905,648518346481537125,[ 26081 107289   2811],[ 26069 107259   2811]
769,4962748,2022-11-17 14:28:59.843347+00:00,,t,49,72342712288207522,648518346480125925,72342712288248578,648518346494148128,[  9181 110549   2293],[  9205 110537   2293]
777,25455933,2022-11-17 14:28:59.843347+00:00,,t,17,72342712556471873,648518346480125925,72342712556455263,648518346480843521,[  9749 110289   2729],[  9731 110313   2728]
778,35671095,2022-11-17 14:28:59.843347+00:00,,t,16,73046262559324725,648518346480125925,73046262559317693,648518346500075660,[ 28907 106257   2739],[ 28897 106233   2738]
779,39641578,2022-11-17 14:28:59.843347+00:00,,t,34,72483312807263127,648518346480125925,72483312807255766,648518346491361313,[ 14201 105789   3169],[ 14195 105823   3171]
780,14571626,2022-11-17 14:28:59.843347+00:00,,t,26,72483381459822317,648518346480125925,72483381459765646,648518346492416127,[ 13951 107763   3077],[ 13973 107781   3077]
783,2278291,2022-11-17 14:28:59.843347+00:00,,t,16,72905593790580464,648518346480125925,72905593790578003,648518346515421767,[ 26267 107067   2798],[ 26281 107043   2797]
790,20262978,2022-11-17 14:28:59.843347+00:00,,t,29,72553681618441763,648518346496729980,72553681618436358,648518346488838734,[ 15981 104641   3234],[ 15997 104611   3234]
791,25455913,2022-11-17 14:28:59.843347+00:00,,t,37,72342712556471873,648518346480125925,72342712556457661,648518346501545571,[  9735 110263   2729],[  9701 110249   2729]
792,4391916,2022-11-17 14:28:59.843347+00:00,,t,41,72342781276063635,648518346480125925,72342781276063581,648518346491361313,[ 10017 110637   2780],[ 10045 110637   2779]
793,23008769,2022-11-17 14:28:59.843347+00:00,,t,24,72624050362647159,648518346480125925,72624050362642301,648518346501545571,[ 16641 105085   3238],[ 16609 105093   3238]
794,42364964,2022-11-17 14:28:59.843347+00:00,,t,23,73117456004342703,648518346502576454,73117456004328512,648518346479951589,[ 31131 130829   2852],[ 31113 130863   2852]
796,42364957,2022-11-17 14:28:59.843347+00:00,,t,13,73117456004342703,648518346502576454,73117456004328483,648518346471899291,[ 31115 130821   2853],[ 31085 130841   2854]
798,32108516,2022-11-17 14:28:59.843347+00:00,,t,38,72623981710118741,648518346511819888,72623981710211682,648518346499141441,[ 17489 104081   3344],[ 17509 104117   3344]
802,32108523,2022-11-17 14:28:59.843347+00:00,,t,15,72623981710233883,648518346511819888,72623981710104093,648518346493825393,[ 17487 103895   3341],[ 17515 103869   3341]
807,32108541,2022-11-17 14:28:59.843347+00:00,,t,23,72623981710333463,648518346482976742,72623981710338236,648518346475537024,[ 17535 103995   3386],[ 17551 103973   3386]
812,32108556,2022-11-17 14:28:59.843347+00:00,,t,49,72623981710333463,648518346482976742,72623981710340642,648518346481117207,[ 17553 104011   3387],[ 17577 103997   3387]
819,32108522,2022-11-17 14:28:59.843347+00:00,,t,22,72623981710333463,648518346482976742,72623981710340649,648518346481117207,[ 17521 103993   3387],[ 17511 103971   3385]
823,32108481,2022-11-17 14:28:59.843347+00:00,,t,41,72623981710370301,648518346482976742,72623981710374910,648518346492304255,[ 17433 104167   3398],[ 17421 104195   3399]
825,32108486,2022-11-17 14:28:59.843347+00:00,,t,27,72623981710227959,648518346511819888,72623981710242889,648518346514141918,[ 17403 103913   3345],[ 17431 103895   3346]
838,32108802,2022-11-17 14:28:59.843347+00:00,,t,38,72623981710249795,648518346495414351,72623981710234360,648518346477598684,[ 18117 104243   3347],[ 18091 104265   3347]
841,32108489,2022-11-17 14:28:59.843347+00:00,,t,21,72623981710116931,648518346511819888,72623981710211870,648518346489002225,[ 17419 104135   3341],[ 17435 104163   3342]
843,32108820,2022-11-17 14:28:59.843347+00:00,,t,15,72623981710119861,648518346514007065,72623981710161148,648518346499141441,[ 18155 103999   3339],[ 18129 103971   3340]
844,32108485,2022-11-17 14:28:59.843347+00:00,,t,16,72623981710374857,648518346482976742,72623981710357982,648518346481117207,[ 17441 104107   3400],[ 17425 104091   3401]
845,32108940,2022-11-17 14:28:59.843347+00:00,,t,23,72623981710243153,648518346495414351,72623981710243117,648518346475537024,[ 18287 104133   3345],[ 18271 104107   3344]
846,32108854,2022-11-17 14:28:59.843347+00:00,,t,12,72623981643573371,648518346514428359,72623981710138364,648518346491215992,[ 18177 104441   3337],[ 18163 104409   3338]
849,32108976,2022-11-17 14:28:59.843347+00:00,,t,27,72623981710258445,648518346495414351,72623981710256032,648518346493825393,[ 18319 104169   3350],[ 18327 104201   3351]
850,32108978,2022-11-17 14:28:59.843347+00:00,,t,29,72624050429746816,648518346514428359,72623981710283901,648518346493825393,[ 18311 104455   3362],[ 18327 104431   3363]
853,32109000,2022-11-17 14:28:59.843347+00:00,,t,20,72623981710200418,648518346514007065,72623981710249825,648518346493825393,[ 18377 104283   3350],[ 18353 104291   3350]
854,32108983,2022-11-17 14:28:59.843347+00:00,,t,21,72623981710243183,648518346495414351,72623981710124955,648518346493825393,[ 18311 104155   3343],[ 18333 104131   3343]
855,32109007,2022-11-17 14:28:59.843347+00:00,,t,17,72623981710228432,648518346495414351,72623981710273664,648518346493825393,[ 18347 104137   3354],[ 18359 104163   3356]
865,42390235,2022-11-17 14:28:59.843347+00:00,,t,39,72905731162425315,648518346496671612,72905731162438263,648518346481205338,[ 25677 111595   2668],[ 25691 111567   2668]
867,42396034,2022-11-17 14:28:59.843347+00:00,,t,20,73468543676761578,648518346492356223,73468543676761587,648518346499804135,[ 41081 106939   2584],[ 41049 106943   2585]
868,42396002,2022-11-17 14:28:59.843347+00:00,,t,27,73468543676515718,648518346494666373,73468543676643514,648518346496329789,[ 40969 107445   2573],[ 40995 107429   2572]
869,42396054,2022-11-17 14:28:59.843347+00:00,,t,21,73468543676761578,648518346492356223,73468543676750761,648518346499804135,[ 41091 106975   2582],[ 41075 106997   2582]
870,42390179,2022-11-17 14:28:59.843347+00:00,,t,22,72905731162422764,648518346496671612,72905731162427613,648518346493467932,[ 25633 111581   2665],[ 25635 111551   2665]
871,42390195,2022-11-17 14:28:59.843347+00:00,,t,29,72905731162369356,648518346517348645,72905731162393931,648518346493467932,[ 25649 111585   2647],[ 25655 111545   2647]
875,42396058,2022-11-17 14:28:59.843347+00:00,,t,41,73468543676478884,648518346492356223,73468543676771459,648518346499804135,[ 41115 106891   2587],[ 41083 106883   2589]
